event_edition_id,event_name,event_category,registration_type,start_date,end_date,venue,city,event_tags,season,event_category_num,registration_type_num,cluster
10497,Parikrama - Live in concert,Entertainment,Paid,2015-02-13 00:00:00,2015-02-13 00:00:00,MAIN ARENA CEG,Chennai,Music and Dance,3,1,1,1
10506,An Enemy Of The People - Schaubühne,Entertainment,Paid,2015-02-24 00:00:00,2015-02-24 00:00:00,"Sir Muthu Venkatasubba Rao Concert Hall,",Chennai,Theatre,3,1,1,1
10508,The Vagina Monologues - Chennai,Entertainment,Paid,2015-02-21 00:00:00,2015-02-22 00:00:00,"Alliance Francaise of Madras,",Chennai,Comedy,3,1,1,1
10509,The Vagina Monologues - Bangalore,Entertainment,Paid,2015-02-14 00:00:00,2015-02-15 00:00:00,"Alliance Francaise De Bangalore,",Bengaluru,Comedy,3,1,1,1
10515,Urban Tryst Cyclothon ,Sports,Paid,1970-01-01 05:30:00,1970-01-01 00:00:00,"Lighthouse,",Chennai,Sports Other,3,4,1,2
10516,Bala Gala - Techofes,Entertainment,Paid,2015-02-14 00:00:00,2015-02-14 00:00:00,"College of Engineering,",Chennai,Music and Dance,3,1,1,1
10529,A Sketchy Affair - Evam,Entertainment,Paid,2015-02-21 00:00:00,2015-02-21 00:00:00,"Alliance Francaise,",Bengaluru,Comedy,3,1,1,1
10545,A Dark Tale From The Moulin Rouge,Entertainment,Paid,2015-02-28 00:00:00,2015-02-28 00:00:00,"Sir Muthu Venkatasubba Rao Concert Hall,",Chennai,Music and Dance,3,1,1,1
10546,TCC 100 KM Endurance Ride,Sports,Paid,1970-01-01 05:00:00,1970-01-01 00:00:00,"Pro Bikers, ",Chennai,Sports Other,3,4,1,2
10547,Aikya 2015,Entertainment,Paid,2015-03-07 00:00:00,2015-03-07 00:00:00,"The Music Academy,",Chennai,Music and Dance,1,1,1,6
10554,Girafada ,Entertainment,Paid,2015-02-28 00:00:00,2015-02-28 00:00:00,"Edouard Michelin Auditorium,",Chennai,Movies,3,1,1,1
10560,Madras Market V,Entertainment,Paid,2015-02-28 00:00:00,2015-03-01 00:00:00,"Quaid-e-Millath College Ground,",Chennai,Variety,3,1,1,1
10599,Women For Women,Entertainment,Paid,2015-03-07 00:00:00,2015-03-07 00:00:00,"DRBCCC Hindu College,",Chennai,Variety,1,1,1,6
10603,JADUGAR KARAN MAGIC SHOW - 19 May 2015,Entertainment,Paid,2015-05-19 00:00:00,2015-05-19 00:00:00,"Vani Mahal A/c, (Mahasamy Auditorium),",Chennai,Variety,1,1,1,6
10614,JADUGAR KARAN MAGIC SHOW - 30 May 2015,Entertainment,Paid,2015-05-30 00:00:00,2015-05-30 00:00:00,"Vani Mahal A/c, (Mahasamy Auditorium),",Chennai,Variety,1,1,1,6
10616,Don Quixote : A Music-Dance-Theatre Production,Entertainment,Paid,2015-03-28 00:00:00,2015-03-28 00:00:00,"The Music Academy,",Chennai,Music and Dance,1,1,1,6
10624,Laugh OK Please - 08 Mar,Entertainment,Paid,2015-03-08 00:00:00,2015-03-08 00:00:00,"Vapour Pub,",Bengaluru,Comedy,1,1,1,6
10633,TCC - Individual Time Trial event,Sports,Paid,1970-01-01 05:00:00,1970-01-01 00:00:00,"Essar Petrol Bunk,",Chennai,Sports Other,3,4,1,2
10634,Chennai Duathlon,Sports,Paid,1970-01-01 06:00:00,1970-01-01 00:00:00,"The Farm,",Chennai,Sports Other,3,4,1,2
10650,Evam Standup Tamasha - Tickle Pickle ,Entertainment,Paid,2015-03-15 00:00:00,2015-03-15 00:00:00,"Social,",Chennai,Comedy,1,1,1,6
10661,I Play - Chennai,Entertainment,Paid,2015-03-11 00:00:00,2015-05-31 00:00:00,"I Play, ",Chennai,Variety,1,1,1,6
10666,Charlie & The Chocolate Factory,Entertainment,Paid,2015-04-11 00:00:00,2015-04-12 00:00:00,"Alliance Francaise, ",Chennai,Theatre,1,1,1,6
10672,PONNIYIN SELVAN - SRIDEVI FINE ARTS,Entertainment,Paid,2015-04-10 00:00:00,2015-04-12 00:00:00,"Narada Gana Sabha,",Chennai,Theatre,1,1,1,6
10686,Seneca’s Oedipus ,Entertainment,Paid,2015-03-27 00:00:00,2015-03-29 00:00:00,"Edouard Michelin Auditorium, ",Chennai,Theatre,1,1,1,6
10693,Rémi Panossian Trio,Entertainment,Paid,2015-03-30 00:00:00,2015-03-30 00:00:00,"Museum Theater,",Chennai,Music and Dance,1,1,1,6
10710,RAS BARSE UTSAV 2015,Entertainment,Paid,2015-04-11 00:00:00,2015-04-11 00:00:00,"Chinmaya Heritage Centre,",Chennai,Music and Dance,1,1,1,6
10712,MRT1 Stand Up Comedy Night,Entertainment,Paid,2015-04-04 00:00:00,2015-04-04 00:00:00,"Taj Coromandel,",Chennai,Comedy,1,1,1,6
10724,Ponniyin Selvan - 03 July 2015,Entertainment,Paid,2015-07-03 00:00:00,2015-07-03 00:00:00,"The Music Academy,",Chennai,Theatre,2,1,1,4
10725,Ponniyin Selvan - 04 July 2015 ,Entertainment,Paid,2015-07-04 00:00:00,2015-07-04 00:00:00,"The Music Academy,",Chennai,Theatre,2,1,1,4
10726,Ponniyin Selvan - 05 July 2015 ,Entertainment,Paid,2015-07-05 00:00:00,2015-07-05 00:00:00,"The Music Academy,",Chennai,Theatre,2,1,1,4
10727,Ponniyin Selvan - 06 July 2015 ,Entertainment,Paid,2015-07-06 18:00:00,2015-07-06 00:00:00,"The Music Academy,",Chennai,Theatre,2,1,1,4
10728,Ponniyin Selvan - 07 July 2015 ,Entertainment,Paid,2015-07-07 00:00:00,2015-07-07 00:00:00,"The Music Academy,",Chennai,Theatre,2,1,1,4
10729,Ponniyin Selvan - 08 July 2015,Entertainment,Paid,2015-07-08 00:00:00,2015-07-08 00:00:00,"The Music Academy,",Chennai,Theatre,2,1,1,4
10731,Ponniyin Selvan - 10 July 2015 ,Entertainment,Paid,2015-07-10 00:00:00,2015-07-10 00:00:00,"The Music Academy,",Chennai,Theatre,2,1,1,4
10732,Ponniyin Selvan - 11 July 2015 ,Entertainment,Paid,2015-07-11 00:00:00,2015-07-11 00:00:00,"The Music Academy,",Chennai,Theatre,2,1,1,4
10733,Ponniyin Selvan - 12 July 2015 ,Entertainment,Paid,2015-07-12 00:00:00,2015-07-12 00:00:00,"The Music Academy,",Chennai,Theatre,2,1,1,4
10738,Bhumi Corporate League - Badminton,Sports,Paid,1970-01-01 08:00:00,1970-01-01 00:00:00,"YMCA,",Chennai,Sports Other,3,4,1,2
10764,Naangal – A Tamil Theatre Play,Entertainment,Paid,2015-04-11 00:00:00,2015-04-11 00:00:00,"Dakshinamurthy Auditorium, ",Chennai,Theatre,1,1,1,6
10813,Tenderfoot RUN by Chennai Runners,Sports,Paid,2015-04-14 05:30:00,2015-05-05 07:00:00,TBD,Chennai,Sports Other,1,4,1,0
10819,Rhapsody - Celebrating for a cause,Entertainment,Paid,2015-05-09 00:00:00,2015-05-09 00:00:00,Museum Theatre ,Chennai,Music and Dance,1,1,1,6
10831,MADathon 2015,Sports,Paid,1970-01-01 04:30:00,1970-01-01 00:00:00,Island Grounds,Chennai,Sports,3,4,1,2
10867,Chennai Kidathon,Sports,Paid,2017-08-09 06:00:00,2017-08-09 19:15:00,YMCA Grounds,Chennai,Sports,2,4,1,5
10893,I Play - 30 Apr 2015,Entertainment,Paid,2015-04-30 00:00:00,2015-04-30 00:00:00,"I Play, ",Chennai,Variety,1,1,1,6
10899,The Prayag Marathon – Her Dream Run,Sports,Paid,1970-01-01 05:00:00,1970-01-01 00:00:00,Besant Nagar,Chennai,Sports,3,4,1,2
10900,MIRCHI NEON RUN - CHENNAI,Sports,Paid,2015-06-13 18:30:00,2015-06-13 00:00:00,YMCA Grounds ,Chennai,Sports,2,4,1,5
10901,MIRCHI NEON RUN - Coimbatore,Sports,Paid,2015-06-05 17:00:00,2015-06-05 00:00:00,Hindustan Engineering College,Coimbatore,Sports,2,4,1,5
10902,MIRCHI NEON RUN - Madurai,Sports,Paid,2015-06-07 19:30:00,2015-06-07 00:00:00,Race Course,Madurai,Sports,2,4,1,5
10923,Bengaluru’s Platform,Entertainment,Paid,2015-05-31 00:00:00,2015-05-31 00:00:00,19th main grounds,Bengaluru,Variety,1,1,1,6
10928,Corporate Run 2015,Sports,Paid,1970-01-01 05:15:00,1970-01-01 00:00:00,VGP Golden Beach Resort ,Chennai,Sports,3,4,1,2
10953,Snowcity : Bangalore 11 May 2015,Entertainment,Paid,2015-05-11 00:00:00,2015-05-11 00:00:00,Fun World complex,Bengaluru,Variety,1,1,1,6
10956,Public Speaking & Presentation Skills - Shiv Khera,Conferences,Paid,2015-11-02 00:00:00,2015-11-03 00:00:00,RADISSON BLU,Chennai,Learning & Workshops,0,0,1,3
10959,AN IDIOT FOR DINNER ,Entertainment,Paid,2015-05-16 00:00:00,2015-05-17 00:00:00,Museum Theatre,Chennai,Comedy,1,1,1,6
10964,MOONFOOL,Entertainment,Paid,2015-05-16 00:00:00,2015-05-17 00:00:00,Rangashankara Theatre,Bengaluru,Theatre,1,1,1,6
10976,Stage Entry - Summer Camp,Entertainment,Paid,2015-05-23 00:00:00,2015-05-31 00:00:00,Bangalore,Bengaluru,Theatre,1,1,1,6
10977,Aranganin Pathaiyil - Dance Ballet - Auditorium,Entertainment,Paid,2015-05-31 00:00:00,2015-05-31 00:00:00,Narada Gana Sabha,Chennai,Music and Dance,1,1,1,6
10978,Aranganin Pathaiyil - Dance Ballet - Balcony,Entertainment,Paid,2015-05-31 00:00:00,2015-05-31 00:00:00,Narada Gana Sabha,Chennai,Music and Dance,1,1,1,6
10982,Royal Wedding Expo 2015,Conferences,Paid,2015-06-13 00:00:00,2015-06-14 00:00:00,ITC Grand Chola,Chennai,Conferences & Exhibitions,2,0,1,4
10983,Wedding Design Summit,Conferences,Paid,2015-06-13 00:00:00,2015-06-13 00:00:00,ITC Grand Chola,Chennai,Conferences & Exhibitions,2,0,1,4
11005,Marina Runnerz Anniversary Run ,Sports,Paid,1970-01-01 05:00:00,1970-01-01 00:00:00,Lighthouse,Chennai,Sports Other,3,4,1,2
11014,Einstein - Naseeruddin Shah,Entertainment,Paid,2015-06-14 00:00:00,2015-06-14 00:00:00,The Music Academy,Chennai,Theatre,2,1,1,4
11015,Theatre Workshop for Kids - Stray Factory,Conferences,Paid,2015-05-25 00:00:00,2015-05-29 00:00:00,Cuckoo Club Diner,Chennai,Learning & Workshops,1,0,1,6
11016,"IV CDUG, India DB2 User Group Event",Conferences,Paid,2015-06-20 09:30:00,2015-06-20 17:00:00,IBM India Pvt. Ltd – Tower 10,Chennai,Learning & Workshops,2,0,1,4
11018,Ponniyin Selvan - Sri Devi Fine Arts,Entertainment,Paid,2015-06-12 00:00:00,2015-06-12 00:00:00,Narada Gana Sabha,Chennai,Theatre,2,1,1,4
11030,Best of MIC TESTING,Entertainment,Paid,2015-05-31 00:00:00,2015-05-31 00:00:00,Social,Chennai,Comedy,1,1,1,6
11049, Niagara Summer Fair - 03 June 2015,Entertainment,Paid,2015-06-03 00:00:00,2015-06-03 00:00:00,Island Grounds,Chennai,Variety,2,1,1,4
11065,4th HiddenIdol Bharatanatyam Contest,Entertainment,Paid,2015-09-13 17:00:00,2015-09-13 00:00:00,Bharatiya Vidya Bhavan,Chennai,Music and Dance,0,1,1,3
11080,Snowcity : Bangalore 11 June 2015,Entertainment,Paid,2015-06-11 00:00:00,2015-06-11 00:00:00,Fun World complex,Bengaluru,Variety,2,1,1,4
11084,Test Musical Event,Entertainment,Paid,2015-06-26 09:15:00,2015-06-30 12:15:00,chennai,Chennai,Theatre,2,1,1,4
11089,Soppana Vaazhvil - 21 June 2015,Entertainment,Paid,2015-06-21 16:30:00,2015-06-21 00:00:00,Sir Pitty Thyagaraya Hall A/c,Chennai,Theatre,2,1,1,4
11099,Mera Woh Matlab Nahi Tha,Entertainment,Paid,2015-07-03 19:30:00,2015-07-03 00:00:00,Sir Mutha Venkatasubba Rao Concert Hall,Chennai,Theatre,2,1,1,4
11100, Niagara Summer Fair - 16 June 2015,Entertainment,Paid,2015-06-16 15:00:00,2015-06-16 00:00:00,Island Grounds,Chennai,Variety,2,1,1,4
11114,Nitros Day,Sports,Paid,2015-06-28 05:00:00,2015-06-28 00:00:00,Haddows Park,Chennai,Sports Other,2,4,1,5
11118,The Drum Fighters,Entertainment,Paid,2015-06-20 19:00:00,2015-06-20 00:00:00,Edouard Michelin Auditorium,Chennai,Music and Dance,2,1,1,4
11124,TUG OF WAR,Entertainment,Paid,2015-07-26 08:00:00,2015-07-26 10:00:00,Marina Beach,Chennai,Variety,2,1,1,4
11143,Ring-a Ring-a Roses,Entertainment,Paid,2015-07-10 19:00:00,2015-07-12 21:00:00,Edouard Michelin Auditorium,Chennai,Theatre,2,1,1,4
11152,IEAFF : Feature Films,Entertainment,Paid,2015-06-28 12:15:00,2015-06-28 13:30:00,Edouard Michelin Auditorium,Chennai,Movies,2,1,1,4
11164,AHM 3K Registration,Sports,Paid,2015-08-29 07:00:00,2015-08-29 00:00:00,"HITEX, MADHAPUR",Hyderabad,Sports,2,4,1,5
11168,MAHABHARADHATHIL  MANGATHAA,Entertainment,Paid,2015-07-26 19:00:00,2015-07-26 00:00:00,Vani Mahal A/c,Chennai,Theatre,2,1,1,4
11169,The Siddhus of Upper Juhu - THTF 2015 - Chn,Entertainment,Paid,2015-08-14 19:30:00,2015-08-14 00:00:00,"SMVRCH, Chennai",Chennai,Theatre,2,1,1,4
11172,The Government Inspector - THTF 2015 - Chn,Entertainment,Paid,2015-08-16 19:30:00,2015-08-16 00:00:00,"SMVRCH, Chennai",Chennai,Theatre,2,1,1,4
11173,Three One Act Plays - THTF 2015 - Chn,Entertainment,Paid,2015-08-15 19:30:00,2015-08-15 00:00:00,"SMVRCH, Chennai",Chennai,Theatre,2,1,1,4
11175,Hamlet Avataar - THTF 2015 - Chn,Entertainment,Paid,2015-08-21 19:30:00,2015-08-21 00:00:00,"SMVRCH, Chennai",Chennai,Theatre,2,1,1,4
11176,"2 to Tango, 3 to Jive - THTF 2015 - Chn",Entertainment,Paid,2015-08-22 19:30:00,2015-08-22 00:00:00,"SMVRCH, Chennai",Chennai,Theatre,2,1,1,4
11177,Between the Lines - THTF 2015 - Chn,Entertainment,Paid,2015-08-23 19:30:00,2015-08-23 00:00:00,"SMVRCH, Chennai",Chennai,Theatre,2,1,1,4
11178,Berthe Morisot - 09 July 2015,Entertainment,Paid,2015-07-09 16:30:00,2015-07-09 00:00:00,Edouard Michelin Auditorium,Chennai,Movies,2,1,1,4
11187,Touch - Anil Srinivasan,Entertainment,Paid,2015-07-05 19:30:00,2015-07-05 00:00:00,Edouard Michelin Auditorium,Chennai,Music and Dance,2,1,1,4
11190,Scriptwriting with Niranjan Iyengar,Conferences,Paid,2015-07-18 10:00:00,2015-07-18 13:00:00,Iris Hotel,Bengaluru,Learning & Workshops,2,0,1,4
11201,Season Pass - Madhuradhwani,Entertainment,Paid,2015-08-28 18:30:00,2015-08-30 00:00:00,Khoo Auditorium,Singapore,Music and Dance,2,1,1,4
11205,Play to Win - Chennai ,Conferences,Paid,2015-09-18 09:00:00,2015-09-20 18:00:00, Westin Hotel,Chennai,Learning & Workshops,0,0,1,3
11207,AHM 5K Registration,Sports,Paid,2015-08-29 07:15:00,2015-08-29 00:00:00,"HITEX, MADHAPUR",Hyderabad,Sports,2,4,1,5
11211,Kabuliwala - Kamal Pruthi ,Conferences,Paid,2015-07-18 11:00:00,2015-07-18 00:00:00,Ecole de Francaise,Delhi,Learning & Workshops,2,0,1,4
11214,Between the Lines - THTF 2015 - Hyd,Entertainment,Paid,2015-08-21 19:30:00,2015-08-21 00:00:00,"Ravindra Bharathi, Hyd",Hyderabad,Theatre,2,1,1,4
11215,"2 to Tango, 3 to Jive - THTF 2015 - Hyd",Entertainment,Paid,2015-08-23 19:30:00,2015-08-23 00:00:00,"Ravindra Bharathi, Hyd",Hyderabad,Theatre,2,1,1,4
11217,"2 to Tango, 3 to Jive - THTF 2015 - Blr",Entertainment,Paid,2015-09-13 19:30:00,2015-09-13 00:00:00,Chowdiah Memorial Hall,Bengaluru,Theatre,0,1,1,3
11218,The God Of Carnage - THTF 2015 - Blr,Entertainment,Paid,2015-09-11 19:30:00,2015-09-11 00:00:00,Chowdiah Memorial Hall,Bengaluru,Theatre,0,1,1,3
11219,Chennai Kidathon - Offline,Sports,Paid,2015-08-09 06:00:00,2015-08-09 00:00:00,YMCA Grounds,Chennai,Sports,2,4,1,5
11221,Sundara Kandam,Entertainment,Paid,2015-08-01 19:00:00,2015-08-01 21:00:00,Music Academy,Chennai,Music and Dance,2,1,1,4
11225,Season Pass - THTF 2015 - Chn,Entertainment,Paid,2015-08-14 19:30:00,2015-08-23 21:30:00,SMVRCH,Chennai,Theatre,2,1,1,4
11231,Corporate Storytelling Workshop,Conferences,Paid,2015-08-28 10:00:00,2015-08-28 18:00:00,"Hotel Raintree, St Mary’s Road",Chennai,Learning & Workshops,2,0,1,4
11240,Ponniyin Selvan - T.V.K Cultural,Entertainment,Paid,2015-08-08 18:00:00,2015-08-08 00:00:00,Kamaraj Arangam A/c,Chennai,Theatre,2,1,1,4
11244,Daily Pass - Madhuradhwani,Entertainment,Paid,2015-08-28 18:30:00,2015-08-30 00:00:00,Khoo Auditorium,Singapore,Music and Dance,2,1,1,4
11245,"Osama, Cinema and a Whole lot of Black Money ",Entertainment,Paid,2015-07-25 19:15:00,2015-07-26 21:00:00,Alliance Francaise of Madras,Chennai,Theatre,2,1,1,4
11252,Ennullil M S V,Entertainment,Paid,2015-07-27 18:30:00,2015-07-27 00:00:00,Kamaraj Arangam A/c,Chennai,Music and Dance,2,1,1,4
11255,Murphy's Wedding - 07 Aug 2015,Entertainment,Paid,2015-08-07 19:15:00,2015-08-07 00:00:00,Museum Theatre,Chennai,Theatre,2,1,1,4
11256,GO - MADras 7,Entertainment,Paid,2015-09-05 12:00:00,2015-09-06 00:00:00,Radisson Blu Temple Bay,Chennai,Music and Dance,0,1,1,3
11257,Murphys Wedding - 08 Aug 2015,Entertainment,Paid,2015-08-08 19:15:00,2015-08-08 00:00:00,Museum Theatre,Chennai,Theatre,2,1,1,4
11258,Murphy's Wedding - 16 Aug 2015,Entertainment,Paid,2015-08-16 15:15:00,2015-08-16 00:00:00,Museum Theatre,Chennai,Theatre,2,1,1,4
11263,Cinema Spice Mr and Miss Spice Pageant & Awards Grand Finale,Entertainment,Paid,2015-09-27 17:30:00,2015-09-27 21:30:00,Confluence Banquets and Resorts,Chennai,Contests,0,1,1,3
11264,evam Standup Tamasha - Why So Serious,Entertainment,Paid,2015-08-01 20:00:00,2015-08-01 00:00:00,Escape,Chennai,Comedy,2,1,1,4
11265,Vadavooran,Entertainment,Paid,2015-08-22 19:00:00,2015-08-23 21:00:00,Vani Mahal A/c,Chennai,Theatre,2,1,1,4
11268,The Indian Luxury Expo - Wedding Vows,Conferences,Paid,2015-08-08 12:00:00,2015-08-09 23:59:00,ITC Grand Chola ,Chennai,Conferences & Exhibitions,2,0,1,4
11294, Karthik Kumar goes solo-Bengaluru,Entertainment,Paid,2015-09-19 19:30:00,2015-09-19 00:00:00,Alliance Francaise ,Bengaluru,Comedy,0,1,1,3
11304,Cine Club - Aug 2015,Entertainment,Paid,2015-08-06 16:30:00,2015-08-27 00:00:00,Edouard Michelin Auditorium,Chennai,Movies,2,1,1,4
11305,Tiecon 2015,Conferences,Paid,2015-10-30 07:00:00,2015-10-31 00:00:00,ITC Grand Chola,Chennai,Conferences & Exhibitions,0,0,1,3
11306,Test buy one,Sports,Paid,2015-09-01 01:16:00,2015-09-01 01:16:00,chennai,Chennai,Sports,0,4,1,0
11309,Sellamae - Alandur Fine Arts,Entertainment,Paid,2015-08-08 19:00:00,2015-08-08 00:00:00,German Hall,Chennai,Music and Dance,2,1,1,4
11315,Kaizen Robotics Program,Conferences,Paid,2015-08-23 09:00:00,2015-09-26 00:00:00,IIT Madras Research Park,Chennai,Learning & Workshops,2,0,1,4
11318,ANKIT TIWARI LIVE IN CONCERT,Entertainment,Paid,2015-10-11 18:00:00,2015-10-11 00:00:00,YMCA ,Chennai,Music and Dance,0,1,1,3
11319,Thirumaalin Peyargal 1000,Entertainment,Paid,2015-09-27 18:00:00,2015-09-27 00:00:00,MUSIC ACADEMY,Chennai,Music and Dance,0,1,1,3
11330,EST presents Just for Laughs,Entertainment,Paid,2015-08-21 20:00:00,2015-08-21 22:00:00,Rain Tree Hotel,Chennai,Comedy,2,1,1,4
11338,MADRASI DA! feat. SA,Entertainment,Paid,2015-09-12 19:30:00,2015-09-12 21:00:00,Alliance Francaise,Bengaluru,Comedy,0,1,1,3
11339,MADRASI DA! feat. SA ,Entertainment,Paid,2015-09-27 19:30:00,2015-09-27 21:00:00,Egmore Museum Theatre,Chennai,Comedy,0,1,1,3
11347,Kalidasas SHAKUNTALA,Entertainment,Paid,2015-08-31 15:30:00,2015-08-31 00:00:00,Museum Theatre,Chennai,Theatre,2,1,1,4
11348,CHOCOLATE KRISHNA,Entertainment,Paid,2015-09-06 19:00:00,2015-09-06 00:00:00,Russian Cultural Centre,Chennai,Comedy,0,1,1,3
11355,PAYANAM,Entertainment,Paid,2015-09-20 18:00:00,2015-09-20 20:45:00,SPACES,Chennai,Theatre,0,1,1,3
11359,Loyola Alumni Day,Entertainment,Paid,2015-10-02 09:00:00,2015-10-02 00:00:00,Loyola College Campus,Chennai,Music and Dance,0,1,1,3
11362,Cook & Bake Along with MasterChef Renae Smith,Entertainment,Paid,2015-09-26 10:00:00,2015-09-27 18:30:00,Food Consulate,Chennai,Variety,0,1,1,3
11363,Ovalcrew Fitness Bootcamp,Entertainment,Paid,2015-10-01 09:00:00,2015-12-31 00:00:00,"Plot no 496, Beachmain Road, Kapaleeswarnagar",Chennai,Variety,0,1,1,3
11379,Kala Pradarshini,Entertainment,Paid,2015-09-29 18:00:00,2015-09-29 21:00:00,Narada Gana Sabha,Chennai,Music and Dance,0,1,1,3
11380,Kaadhula Poo 13 Sep,Entertainment,Paid,2015-09-13 19:00:00,2015-09-13 21:00:00,VANI MAHAL ,Chennai,Theatre,0,1,1,3
11382,Chennai Duathlon Oct,Sports,Paid,2015-10-11 05:00:00,2015-10-11 00:00:00,DLF GardenCity,Chennai,Sports,0,4,1,0
11386,Marie Kroyer,Entertainment,Paid,2015-09-24 18:30:00,2015-09-24 00:00:00,Edouard Michelin Auditorium,Chennai,Movies,0,1,1,3
11388,Nordvest,Entertainment,Paid,2015-09-26 18:00:00,2015-09-26 19:30:00,Edouard Michelin Auditorium,Chennai,Movies,0,1,1,3
11389,The Keeper of Lost Causes,Entertainment,Paid,2015-09-26 19:30:00,2015-09-26 00:00:00,Edouard Michelin Auditorium,Chennai,Movies,0,1,1,3
11390, Soppana Vaazhvil 20 Sep,Entertainment,Paid,2015-09-20 16:00:00,2015-09-20 00:00:00,VANI MAHAL,Chennai,Theatre,0,1,1,3
11392,Isaiyin Imayam - MS Subbulakshmi,Entertainment,Paid,2015-09-15 17:30:00,2015-09-15 00:00:00,Lady Andal Auditorium,Chennai,Music and Dance,0,1,1,3
11398,Concert by Anil Srinivasan And Sikkil Gurucharan,Entertainment,Paid,2015-09-19 18:00:00,2015-09-19 00:00:00,"Club Opal,Olympia Opaline,",Chennai,Music and Dance,0,1,1,3
11402, Chill Bump,Entertainment,Paid,2015-09-25 19:00:00,2015-09-25 00:00:00,Museum Theatre,Chennai,Movies,0,1,1,3
11403,Papa CJ Naked,Entertainment,Paid,2015-10-24 19:00:00,2015-10-24 00:00:00,SMVRCH,Chennai,Comedy,0,1,1,3
11430,Beyond Books - 1:00 P.M. to 4:00 P.M.,Conferences,Paid,2015-10-19 13:00:00,2015-10-25 16:00:00,"No.48, 4th Floor, Mohan mansion",Bengaluru,Learning & Workshops,0,0,1,3
11440,Google Gadothgajan,Entertainment,Paid,2015-09-17 16:00:00,2015-09-17 21:00:00,Vani Mahal,Chennai,Comedy,0,1,1,3
11447,Navarathri Naada Vaibhavam,Entertainment,Paid,2015-10-16 18:00:00,2015-10-18 00:00:00,Music Academy,Chennai,Music and Dance,0,1,1,3
11451,Give Me A Sign,Entertainment,Paid,2015-09-27 08:00:00,2015-09-27 11:00:00,Besant Nagar Beach,Chennai,Variety,0,1,1,3
11453,Sivakamiyin Sabatham10 Oct,Entertainment,Paid,2015-10-10 18:30:00,2015-10-10 00:00:00,Vani Mahal (Mahaswamigal Hall),Chennai,Theatre,0,1,1,3
11456,Plaza Suite,Entertainment,Paid,2015-10-16 19:00:00,2015-10-16 21:30:00,Radisson Blu,Chennai,Theatre,0,1,1,3
11462,Yetho Ninaivugal,Entertainment,Paid,2015-10-04 18:15:00,2015-10-04 21:15:00,Kamaraj Arangam (AC),Chennai,Music and Dance,0,1,1,3
11463,3- days Radio Jockey Workshop,Conferences,Paid,2015-10-02 10:00:00,2015-10-02 18:00:00,Academy of Broadcasting,Chennai,Learning & Workshops,0,0,1,3
11464,Adults - D2D Chennai Night Marathon 2015,Sports,Paid,2015-11-28 22:00:00,2015-11-28 00:00:00,Island Ground,Chennai,Sports,0,4,1,0
11466,Kids - D2D Chennai Night Marathon 2015,Sports,Paid,2015-11-28 22:00:00,2015-11-28 00:00:00,Island Ground,Chennai,Sports,0,4,1,0
11486,Vaanga Makka Vaanga A Diwali Special Show Haricharan Live In Concert With Bennet and the Band,Entertainment,Paid,2015-11-13 19:00:00,2015-11-13 00:00:00,The Music Academy,Chennai,Music and Dance,0,1,1,3
11542,Navaratna,Entertainment,Paid,2015-10-25 18:30:00,2015-10-25 21:00:00,Museum Theatre,Chennai,Music and Dance,0,1,1,3
11547,Unnikrishnan Live - Navotsavam,Entertainment,Paid,2015-10-31 19:00:00,2015-10-31 00:00:00,The Music Academy,Chennai,Music and Dance,0,1,1,3
11548,Hariharan Live - Navotsavam,Entertainment,Paid,2015-11-01 19:00:00,2015-11-01 00:00:00,The Music Academy,Chennai,Music and Dance,0,1,1,3
11557,Mutthu Marathon 2016,Sports,Paid,2016-01-03 05:30:00,2016-01-03 13:00:00,"Selliamman Kovil, Vaikuntham",Salem,Sports,3,4,1,2
11565,Thaaliyaa Tallyaa?,Entertainment,Paid,2015-11-23 18:30:00,2015-11-23 00:00:00,Naradha Gana Sabha,Chennai,Comedy,0,1,1,3
11570,Nicolai Friedrich Live in Chennai,Entertainment,Paid,2015-10-31 19:00:00,2015-10-31 00:00:00,Sir Mutha Venkatasubba Rao Concert Hall,Chennai,Comedy,0,1,1,3
11574,Lanson Toyota Car Fun Rally,Sports,Paid,2015-10-18 08:00:00,2015-10-18 00:00:00,Lanson Toyota Showroom,Chennai,Sports Other,0,4,1,0
11582,Stage & Microphone Fright Workshop,Conferences,Paid,2015-10-19 10:00:00,2015-10-19 18:00:00,Academy of Broadcasting,Chennai,Learning & Workshops,0,0,1,3
11583,Karthik Iyer band & Trichur Brothers - Navotsavam,Entertainment,Paid,2015-11-03 19:00:00,2015-11-03 00:00:00,The Music Academy,Chennai,Music and Dance,0,1,1,3
11584,"Jim Corbett,Pangot & Sattal Wildlife Tour",Entertainment,Paid,2016-01-13 05:00:00,2016-01-19 20:00:00,Nainital District,Nainital,Variety,3,1,1,1
11587,PokeME,Entertainment,Paid,2015-10-18 20:00:00,2015-10-18 21:30:00,"Vapour, the Pub",Bengaluru,Comedy,0,1,1,3
11589,Concert - Arties,Entertainment,Paid,2015-10-29 19:00:00,2015-10-29 00:00:00,Museum Theatre,Chennai,Movies,0,1,1,3
11592,1 - Day Radio Jockey Workshop,Conferences,Paid,2015-10-22 10:00:00,2015-10-22 17:00:00,Academy of Broadcasting,Chennai,Learning & Workshops,0,0,1,3
