event_edition_id,event_name,event_category,registration_type,start_date,end_date,venue,city,event_tags
20980,Chennai Kidathon 2019,Sports,Paid,1970-01-01 05:30:00,1970-01-01 05:30:00,Chennai,Chennai,
20992,Jaipur Glow Run,Sports,Paid,1970-01-01 05:30:00,1970-01-01 05:30:00,Jaipur,Jaipur,
21002,Freedom Run - Kolkata,Sports,Paid,1970-01-01 05:30:00,1970-01-01 05:30:00,Kolkata,Kolkata,
21009,Run for Wheels Marathon (Second Edition),Sports,Paid,2019-07-21 05:00:00,2019-07-21 08:00:00,Coimbatore,Coimbatore,"#10km, #5km, #Basketball, #Coimbatore, #Wheelchair, marathon, Run"
21019,DATRI Cycle to Gift a Life,Sports,Paid,1970-01-01 05:30:00,1970-01-01 05:30:00,Chennai,Chennai,
21022,Run Against Corruption 2019,Sports,Paid,1970-01-01 05:30:00,1970-01-01 05:30:00,Chennai,Chennai,"CHENNAI 10K RUN, chennai marathon, marathon, running events in chennai, walking events in chennai"
21035,Sunshine Walk,Sports,Paid,1970-01-01 05:30:00,1970-01-01 05:30:00,Padur,Padur,"walk, Walkathon, walking events in chennai, walking Marathon"
21048,CHENNAI DUATHLON 2019,Sports,Paid,1970-01-01 05:30:00,1970-01-01 05:30:00,Chennai,Chennai,
21061,Covelong,Sports,Paid,2019-08-23 00:00:00,2019-08-25 00:00:00,Chennai,Chennai,
21067,Independence Day Run,Sports,Paid,2019-08-18 05:00:00,2019-08-18 08:30:00,Padur,Padur,"marathons, Marathons, runs, Independence Day, Ezone, Decathlon"
21068,The Monster Cycling,Sports,Paid,2019-08-25 05:00:00,2019-08-25 09:00:00,Chennai,Chennai,
21069,test event for jini write back,Sports,Paid,2019-07-18 17:50:00,2019-07-19 05:50:00,Chennai,Chennai,
21072,Kauvery Hospital Salem Marathon,Sports,Paid,2019-09-29 05:00:00,2019-09-29 09:00:00,Salem,Salem,"#10km, 10k run, 10km run, Fun run, marathon, Marathons, Run, running"
21076,TATA Mumbai Marathon 2020,Sports,Paid,2020-01-19 06:31:00,2020-01-19 17:31:00,Mumbai,Mumbai,
21081,WCCG Newbie Ride 2019,Sports,Paid,2019-08-11 06:00:00,2019-08-11 08:00:00,Chennai,Chennai,"#cycling #newbieride, WCCG"
21089,TCS World 10K Bengaluru 2019,Sports,Paid,2019-05-19 00:00:00,2019-05-19 00:00:00,Bangalore,Bangalore,
21118,7th Edition HSR 10K Freedom Run,Sports,Paid,2019-08-15 06:00:00,2019-08-15 09:00:00,Bengaluru,Bengaluru,"10k run, 5K Run, marathon, running, Timed Run"
21121,Airtel Delhi Half Marathon 2019,Sports,Paid,2019-10-20 04:00:00,2019-10-20 10:00:00,Delhi,Delhi,
21230,Bhumi India Run Chennai 2019,Sports,Paid,2019-04-07 05:00:00,2019-04-07 09:00:00,Chennai,Chennai,NULL
21233,Coast Rush ITT - 2019 Edition,Sports,Paid,2019-03-17 05:40:00,2019-03-17 08:00:00,Chennai,Chennai,NULL
21261,Chennai Kids Dream Run 2019,Sports,Paid,2019-04-28 07:00:00,2019-04-28 07:00:00,Chennai,Chennai,NULL
21262,Vadodara International Marathon 2020,Sports,Paid,2020-01-05 04:00:00,2020-01-05 10:00:00,Vadodara,Vadodara,NULL
21267,CHENNAI WORLD 10K RUN,Sports,Paid,2019-04-28 06:00:00,2019-04-28 09:00:00,Chennai,Chennai,NULL
21287,MOMMATHON 2019 - Version 3.0 - RUN TO HONOUR MOTHERHOOD,Sports,Paid,2019-05-12 06:00:00,2019-05-12 09:00:00,Chennai,Chennai,NULL
21289,CORPORATE MARATHON 2019,Sports,Paid,2019-04-28 06:00:00,2019-04-28 09:00:00,Chennai,Chennai,NULL
21291,Cyclothon - For Road Safety,Sports,Paid,2019-04-28 05:00:00,2019-04-28 09:00:00,Chennai,Chennai,NULL
